id;the_geom;junction;type;lanes;maxspeed;oneway;foot;bicycle;access;bus;parking_la;sidewalk;cycleway
roads.1544;MULTILINESTRING ((1.4915268999999998 43.521552299999996, 1.4916293 43.52157099999998, 1.49172 43.52158439999998, 1.4918072 43.521529599999994));;cycleway;1;50.0;;;;;;;;track
roads.1545;MULTILINESTRING ((1.4915268999999998 43.521552299999996, 1.4914302 43.52160169999999, 1.4912602000000004 43.521681199999975, 1.4909125999999997 43.52189069999998, 1.4907101 43.522030900000004, 1.4904779999999997 43.52221849999999, 1.4903690000000003 43.5223244, 1.4903279 43.522386799999985));;cycleway;1;50.0;;;;;;;;track
roads.1546;MULTILINESTRING ((1.4903279 43.522386799999985, 1.4903690000000003 43.5223244, 1.4904779999999997 43.52221849999999, 1.4907101 43.522030900000004, 1.4909125999999997 43.52189069999998, 1.4912602000000004 43.521681199999975, 1.4914302 43.52160169999999, 1.4915268999999998 43.521552299999996));;cycleway;1;50.0;;;;;;;;track
roads.1547;MULTILINESTRING ((1.4903279 43.522386799999985, 1.4902416 43.522505500000015, 1.4900314000000001 43.52271459999998, 1.4898444 43.52285460000001));;cycleway;1;50.0;;;;;;;;track
roads.1548;MULTILINESTRING ((1.4898444 43.52285460000001, 1.4900314000000001 43.52271459999998, 1.4902416 43.522505500000015, 1.4903279 43.522386799999985));;cycleway;1;50.0;;;;;;;;track
roads.1549;MULTILINESTRING ((1.5197912999999998 43.5241926, 1.5194551000000003 43.52394979999998));;cycleway;1;50.0;;;;;;;;
roads.1550;MULTILINESTRING ((1.5194551000000003 43.52394979999998, 1.5197912999999998 43.5241926));;cycleway;1;50.0;;;;;;;;
roads.1551;MULTILINESTRING ((1.4932485 43.503692599999994, 1.4933545 43.5038701));;unclassified;1;50.0;;;;;;;;
roads.1552;MULTILINESTRING ((1.4933545 43.5038701, 1.4932485 43.503692599999994));;unclassified;1;50.0;;;;;;;;
roads.1553;MULTILINESTRING ((1.4933545 43.5038701, 1.4934358 43.50400609999999, 1.4935268999999995 43.504350299999984, 1.4936910999999997 43.50481520000001, 1.4938126999999999 43.505094));;unclassified;1;50.0;;;;;;;;
roads.1554;MULTILINESTRING ((1.4938126999999999 43.505094, 1.4936910999999997 43.50481520000001, 1.4935268999999995 43.504350299999984, 1.4934358 43.50400609999999, 1.4933545 43.5038701));;unclassified;1;50.0;;;;;;;;
roads.1555;MULTILINESTRING ((1.4938126999999999 43.505094, 1.4939826999999999 43.505521999999985, 1.4939907000000001 43.50566439999997));;unclassified;1;50.0;;;;;;;;
roads.1556;MULTILINESTRING ((1.4939907000000001 43.50566439999997, 1.4939826999999999 43.505521999999985, 1.4938126999999999 43.505094));;unclassified;1;50.0;;;;;;;;
roads.1557;MULTILINESTRING ((1.4939907000000001 43.50566439999997, 1.4939948 43.50570009999999));;unclassified;1;50.0;;;;;;;;
roads.1558;MULTILINESTRING ((1.4939948 43.50570009999999, 1.4939907000000001 43.50566439999997));;unclassified;1;50.0;;;;;;;;
roads.1559;MULTILINESTRING ((1.5019697999999997 43.5175098, 1.5019401 43.51748829999999, 1.501919 43.517461999999995, 1.5019079000000002 43.51743269999999, 1.5019077000000003 43.517402199999985, 1.5019183 43.51737279999999));roundabout;tertiary;1;50.0;;;;;;;;
roads.1560;MULTILINESTRING ((1.5019183 43.51737279999999, 1.5019077000000003 43.517402199999985, 1.5019079000000002 43.51743269999999, 1.501919 43.517461999999995, 1.5019401 43.51748829999999, 1.5019697999999997 43.5175098));;tertiary;1;50.0;;;;;;;;
roads.1561;MULTILINESTRING ((1.5276159 43.5137986, 1.5279936 43.51392950000002, 1.5283565000000001 43.514031500000016, 1.5284618 43.51404989999999));;tertiary;1;50.0;;;;;;;;
roads.1562;MULTILINESTRING ((1.5284618 43.51404989999999, 1.5283565000000001 43.514031500000016, 1.5279936 43.51392950000002, 1.5276159 43.5137986));;tertiary;1;50.0;;;;;;;;
roads.1563;MULTILINESTRING ((1.5284618 43.51404989999999, 1.5286498999999998 43.514082800000004, 1.5289801 43.514110599999995, 1.5293511999999998 43.5141184, 1.5300294999999997 43.51410919999999));;tertiary;1;50.0;;;;;;;;
roads.1564;MULTILINESTRING ((1.5300294999999997 43.51410919999999, 1.5293511999999998 43.5141184, 1.5289801 43.514110599999995, 1.5286498999999998 43.514082800000004, 1.5284618 43.51404989999999));;tertiary;1;50.0;;;;;;;;
roads.1565;MULTILINESTRING ((1.5170778 43.51116739999998, 1.5172671 43.511204799999994));;tertiary;1;50.0;;;;;;;;
roads.1566;MULTILINESTRING ((1.5172671 43.511204799999994, 1.5170778 43.51116739999998));;tertiary;1;50.0;;;;;;;;
roads.1567;MULTILINESTRING ((1.5172671 43.511204799999994, 1.5173884000000002 43.51122389999999));;tertiary;1;50.0;;;;;;;;
roads.1568;MULTILINESTRING ((1.5173884000000002 43.51122389999999, 1.5172671 43.511204799999994));;tertiary;1;50.0;;;;;;;;
roads.1569;MULTILINESTRING ((1.5173884000000002 43.51122389999999, 1.5174868 43.511242499999994));;tertiary;1;50.0;;;;;;;;
roads.1570;MULTILINESTRING ((1.5174868 43.511242499999994, 1.5173884000000002 43.51122389999999));;tertiary;1;50.0;;;;;;;;
roads.1571;MULTILINESTRING ((1.5174868 43.511242499999994, 1.5175325 43.51125039999998, 1.5186525000000002 43.511467999999994, 1.5189594000000002 43.5115136, 1.5191897 43.511530999999984, 1.5192298 43.5115317));;tertiary;1;50.0;;;;;;;;
roads.1572;MULTILINESTRING ((1.5192298 43.5115317, 1.5191897 43.511530999999984, 1.5189594000000002 43.5115136, 1.5186525000000002 43.511467999999994, 1.5175325 43.51125039999998, 1.5174868 43.511242499999994));;tertiary;1;50.0;;;;;;;;
roads.1573;MULTILINESTRING ((1.5192298 43.5115317, 1.5194241 43.511534999999995, 1.519597 43.511525099999986));;tertiary;1;50.0;;;;;;;;
roads.1574;MULTILINESTRING ((1.519597 43.511525099999986, 1.5194241 43.511534999999995, 1.5192298 43.5115317));;tertiary;1;50.0;;;;;;;;
roads.1575;MULTILINESTRING ((1.519597 43.511525099999986, 1.5196426 43.51152249999998, 1.5201195 43.51146209999998, 1.5204099999999996 43.51141960000001, 1.5206064999999998 43.51139819999999, 1.5207075 43.51139399999999));;tertiary;1;50.0;;;;;;;;
roads.1576;MULTILINESTRING ((1.5207075 43.51139399999999, 1.5206064999999998 43.51139819999999, 1.5204099999999996 43.51141960000001, 1.5201195 43.51146209999998, 1.5196426 43.51152249999998, 1.519597 43.511525099999986));;tertiary;1;50.0;;;;;;;;
roads.1577;MULTILINESTRING ((1.5207075 43.51139399999999, 1.5208330000000003 43.511388699999976, 1.5209560999999998 43.51139399999999));;tertiary;1;50.0;;;;;;;;
roads.1578;MULTILINESTRING ((1.5209560999999998 43.51139399999999, 1.5208330000000003 43.511388699999976, 1.5207075 43.51139399999999));;tertiary;1;50.0;;;;;;;;
roads.1579;MULTILINESTRING ((1.5209560999999998 43.51139399999999, 1.5210627 43.511408100000004, 1.5212486999999997 43.511446999999976, 1.5214704000000001 43.511512, 1.5216889 43.5115905, 1.5219640999999997 43.51172149999997));;tertiary;1;50.0;;;;;;;;
roads.1580;MULTILINESTRING ((1.5219640999999997 43.51172149999997, 1.5216889 43.5115905, 1.5214704000000001 43.511512, 1.5212486999999997 43.511446999999976, 1.5210627 43.511408100000004, 1.5209560999999998 43.51139399999999));;tertiary;1;50.0;;;;;;;;
roads.1581;MULTILINESTRING ((1.5219640999999997 43.51172149999997, 1.5222738000000002 43.511878599999996));;tertiary;1;50.0;;;;;;;;
roads.1582;MULTILINESTRING ((1.5222738000000002 43.511878599999996, 1.5219640999999997 43.51172149999997));;tertiary;1;50.0;;;;;;;;
roads.1583;MULTILINESTRING ((1.5222738000000002 43.511878599999996, 1.5227122 43.5121137));;tertiary;1;50.0;;;;;;;;
roads.1584;MULTILINESTRING ((1.5227122 43.5121137, 1.5222738000000002 43.511878599999996));;tertiary;1;50.0;;;;;;;;
roads.1585;MULTILINESTRING ((1.5227122 43.5121137, 1.5227593 43.51213889999999, 1.5229301000000002 43.51222419999999));;tertiary;1;50.0;;;;;;;;
roads.1586;MULTILINESTRING ((1.5229301000000002 43.51222419999999, 1.5227593 43.51213889999999, 1.5227122 43.5121137));;tertiary;1;50.0;;;;;;;;
roads.1587;MULTILINESTRING ((1.5229301000000002 43.51222419999999, 1.5232762999999998 43.512393100000004));;tertiary;1;50.0;;;;;;;;
roads.1588;MULTILINESTRING ((1.5232762999999998 43.512393100000004, 1.5229301000000002 43.51222419999999));;tertiary;1;50.0;;;;;;;;
roads.1589;MULTILINESTRING ((1.5232762999999998 43.512393100000004, 1.5233864999999998 43.512420600000006));;tertiary;1;50.0;;;;;;;;
roads.1590;MULTILINESTRING ((1.5233864999999998 43.512420600000006, 1.5232762999999998 43.512393100000004));;tertiary;1;50.0;;;;;;;;
roads.1591;MULTILINESTRING ((1.5233864999999998 43.512420600000006, 1.5237406999999998 43.51250889999997, 1.5244398000000001 43.51265320000001));;tertiary;1;50.0;;;;;;;;
roads.1592;MULTILINESTRING ((1.5244398000000001 43.51265320000001, 1.5237406999999998 43.51250889999997, 1.5233864999999998 43.512420600000006));;tertiary;1;50.0;;;;;;;;
roads.1593;MULTILINESTRING ((1.5244398000000001 43.51265320000001, 1.5248786 43.51275849999998, 1.5251546000000002 43.51284199999998, 1.5257962000000003 43.51308169999999, 1.5265748 43.513385500000005, 1.5269469000000002 43.51354349999998));;tertiary;1;50.0;;;;;;;;
roads.1594;MULTILINESTRING ((1.5269469000000002 43.51354349999998, 1.5265748 43.513385500000005, 1.5257962000000003 43.51308169999999, 1.5251546000000002 43.51284199999998, 1.5248786 43.51275849999998, 1.5244398000000001 43.51265320000001));;tertiary;1;50.0;;;;;;;;
roads.1595;MULTILINESTRING ((1.5194551000000003 43.52394979999998, 1.5192447999999996 43.5238104, 1.5190967 43.52371839999999, 1.5190226 43.523691599999985, 1.5189465000000002 43.5236781, 1.5188653000000003 43.523673999999986));;cycleway;1;50.0;no;yes;;;;;;
roads.1596;MULTILINESTRING ((1.5188653000000003 43.523673999999986, 1.5189465000000002 43.5236781, 1.5190226 43.523691599999985, 1.5190967 43.52371839999999, 1.5192447999999996 43.5238104, 1.5194551000000003 43.52394979999998));;cycleway;1;50.0;;yes;;;;;;
roads.1597;MULTILINESTRING ((1.5158854 43.52620369999998, 1.5164536000000002 43.52666239999998));;tertiary;1;50.0;;;;;;;;
roads.1598;MULTILINESTRING ((1.5164536000000002 43.52666239999998, 1.5158854 43.52620369999998));;tertiary;1;50.0;;;;;;;;
roads.1599;MULTILINESTRING ((1.5175113 43.5230873, 1.5173794999999999 43.523209499999986, 1.5173393 43.52328069999998, 1.5169167 43.523972099999995, 1.5166565000000003 43.52423979999999, 1.5163508999999997 43.52446849999999));;service;1;50.0;;;;;;;;
roads.1600;MULTILINESTRING ((1.5163508999999997 43.52446849999999, 1.5166565000000003 43.52423979999999, 1.5169167 43.523972099999995, 1.5173393 43.52328069999998, 1.5173794999999999 43.523209499999986, 1.5175113 43.5230873));;service;1;50.0;;;;;;;;
roads.1601;MULTILINESTRING ((1.5163508999999997 43.52446849999999, 1.5159818 43.5247446));;service;1;50.0;;;;;;;;
roads.1602;MULTILINESTRING ((1.5159818 43.5247446, 1.5163508999999997 43.52446849999999));;service;1;50.0;;;;;;;;
roads.1603;MULTILINESTRING ((1.5169844000000001 43.521439899999976, 1.51671 43.5213206, 1.5161866000000002 43.5209224, 1.5158367 43.52053779999998, 1.5157073000000003 43.520349400000015, 1.5156481 43.5201579, 1.5156162 43.51991269999998, 1.5154903999999998 43.519934699999986));;cycleway;1;50.0;;;;;;;;
roads.1604;MULTILINESTRING ((1.5154903999999998 43.519934699999986, 1.5156162 43.51991269999998, 1.5156481 43.5201579, 1.5157073000000003 43.520349400000015, 1.5158367 43.52053779999998, 1.5161866000000002 43.5209224, 1.51671 43.5213206, 1.5169844000000001 43.521439899999976));;cycleway;1;50.0;;;;;;;;
roads.1605;MULTILINESTRING ((1.5139846999999997 43.5214637, 1.5141019999999998 43.5215289, 1.5144316000000004 43.52163329999999));;residential;1;50.0;;;;;;;;
roads.1606;MULTILINESTRING ((1.5144316000000004 43.52163329999999, 1.5141019999999998 43.5215289, 1.5139846999999997 43.5214637));;residential;1;50.0;;;;;;;;
roads.1607;MULTILINESTRING ((1.5144316000000004 43.52163329999999, 1.5146386 43.52169559999998, 1.5157911 43.52202969999999, 1.5162730000000004 43.5221328));;residential;1;50.0;;;;;;;;
roads.1608;MULTILINESTRING ((1.5162730000000004 43.5221328, 1.5157911 43.52202969999999, 1.5146386 43.52169559999998, 1.5144316000000004 43.52163329999999));;residential;1;50.0;;;;;;;;
roads.1609;MULTILINESTRING ((1.5123988999999998 43.51791159999998, 1.5124782 43.51793819999999, 1.512493 43.517981500000005, 1.5124889 43.51803110000001, 1.5123629000000003 43.51837729999999));;cycleway;1;50.0;;;;;;;;
roads.1610;MULTILINESTRING ((1.5123629000000003 43.51837729999999, 1.5124889 43.51803110000001, 1.512493 43.517981500000005, 1.5124782 43.51793819999999, 1.5123988999999998 43.51791159999998));;cycleway;1;50.0;;;;;;;;
roads.1611;MULTILINESTRING ((1.5123629000000003 43.51837729999999, 1.5122227 43.51876629999998, 1.5120645000000001 43.519217600000005, 1.5120705 43.519256499999976, 1.5120846000000001 43.51928809999999, 1.5121108000000003 43.51931089999999, 1.5121838 43.5193401, 1.5121979 43.519357600000006, 1.5121973 43.519384299999984, 1.5121822000000003 43.5194159));;cycleway;1;50.0;;;;;;;;
roads.1612;MULTILINESTRING ((1.5121822000000003 43.5194159, 1.5121973 43.519384299999984, 1.5121979 43.519357600000006, 1.5121838 43.5193401, 1.5121108000000003 43.51931089999999, 1.5120846000000001 43.51928809999999, 1.5120705 43.519256499999976, 1.5120645000000001 43.519217600000005, 1.5122227 43.51876629999998, 1.5123629000000003 43.51837729999999));;cycleway;1;50.0;;;;;;;;
roads.1613;MULTILINESTRING ((1.5121822000000003 43.5194159, 1.512153 43.519464599999985, 1.5121195000000003 43.51948349999999, 1.5120631000000002 43.5194889, 1.5120262999999998 43.51949859999999, 1.5119994000000003 43.51951609999999, 1.5119827 43.51954139999999, 1.5118908 43.519804, 1.5117084 43.52030379999999, 1.5116628 43.5203306, 1.5114606000000002 43.5208749));;cycleway;1;50.0;;;;;;;;
roads.1614;MULTILINESTRING ((1.5114606000000002 43.5208749, 1.5116628 43.5203306, 1.5117084 43.52030379999999, 1.5118908 43.519804, 1.5119827 43.51954139999999, 1.5119994000000003 43.51951609999999, 1.5120262999999998 43.51949859999999, 1.5120631000000002 43.5194889, 1.5121195000000003 43.51948349999999, 1.512153 43.519464599999985, 1.5121822000000003 43.5194159));;cycleway;1;50.0;;;;;;;;
roads.1615;MULTILINESTRING ((1.5114606000000002 43.5208749, 1.5114521 43.520902799999995, 1.5116824999999996 43.521125699999985, 1.5116799 43.521150799999994));;cycleway;1;50.0;;;;;;;;
roads.1616;MULTILINESTRING ((1.5116799 43.521150799999994, 1.5116824999999996 43.521125699999985, 1.5114521 43.520902799999995, 1.5114606000000002 43.5208749));;cycleway;1;50.0;;;;;;;;
roads.1617;MULTILINESTRING ((1.5116799 43.521150799999994, 1.5116788000000003 43.52119779999999));;cycleway;1;50.0;;;;;;;;
roads.1618;MULTILINESTRING ((1.5116788000000003 43.52119779999999, 1.5116799 43.521150799999994));;cycleway;1;50.0;;;;;;;;
roads.1619;MULTILINESTRING ((1.5116788000000003 43.52119779999999, 1.5116788000000003 43.52125289999998));;cycleway;1;50.0;;;;;;;;
roads.1620;MULTILINESTRING ((1.5116788000000003 43.52125289999998, 1.5116788000000003 43.52119779999999));;cycleway;1;50.0;;;;;;;;
roads.1621;MULTILINESTRING ((1.5116788000000003 43.52125289999998, 1.5116785 43.521310099999994));;cycleway;1;50.0;;;;;;;;
roads.1622;MULTILINESTRING ((1.5116785 43.521310099999994, 1.5116788000000003 43.52125289999998));;cycleway;1;50.0;;;;;;;;
roads.1623;MULTILINESTRING ((1.5111793 43.5192263, 1.5108853000000002 43.52002619999998));;residential;1;50.0;;;;;;;;
roads.1624;MULTILINESTRING ((1.5108853000000002 43.52002619999998, 1.5111793 43.5192263));;residential;1;50.0;;;;;;;;
roads.1625;MULTILINESTRING ((1.5108853000000002 43.52002619999998, 1.5116415 43.52017609999999));;residential;1;50.0;;;;;;;;
roads.1626;MULTILINESTRING ((1.5116415 43.52017609999999, 1.5108853000000002 43.52002619999998));;residential;1;50.0;;;;;;;;
roads.1627;MULTILINESTRING ((1.5108853000000002 43.52002619999998, 1.5107585 43.52002949999998));;residential;1;50.0;;;;;;;;
roads.1628;MULTILINESTRING ((1.5107585 43.52002949999998, 1.5108853000000002 43.52002619999998));;residential;1;50.0;;;;;;;;
roads.1629;MULTILINESTRING ((1.5107585 43.52002949999998, 1.5107120999999997 43.520047199999986, 1.5106572 43.52016149999999, 1.5106076000000002 43.520324399999986, 1.510658 43.520392599999994, 1.5107393000000002 43.52047859999997));;residential;1;50.0;;;;;;;;
roads.1630;MULTILINESTRING ((1.5107393000000002 43.52047859999997, 1.510658 43.520392599999994, 1.5106076000000002 43.520324399999986, 1.5106572 43.52016149999999, 1.5107120999999997 43.520047199999986, 1.5107585 43.52002949999998));;residential;1;50.0;;;;;;;;
roads.1631;MULTILINESTRING ((1.5022285000000002 43.51740799999999, 1.5031128 43.51770999999998, 1.5032069 43.517745100000006));;cycleway;1;50.0;;;;;;;;
roads.1632;MULTILINESTRING ((1.5032069 43.517745100000006, 1.5031128 43.51770999999998, 1.5022285000000002 43.51740799999999));;cycleway;1;50.0;;;;;;;;
roads.1633;MULTILINESTRING ((1.5032069 43.517745100000006, 1.5037256 43.5179383));;cycleway;1;50.0;;;;;;;;
roads.1634;MULTILINESTRING ((1.5037256 43.5179383, 1.5032069 43.517745100000006));;cycleway;1;50.0;;;;;;;;
roads.1635;MULTILINESTRING ((1.5037256 43.5179383, 1.5040243 43.518043299999995, 1.5041762000000003 43.51803199999999, 1.5042523 43.518065299999996));;cycleway;1;50.0;;;;;;;;
roads.1636;MULTILINESTRING ((1.5042523 43.518065299999996, 1.5041762000000003 43.51803199999999, 1.5040243 43.518043299999995, 1.5037256 43.5179383));;cycleway;1;50.0;;;;;;;;
roads.1637;MULTILINESTRING ((1.5042523 43.518065299999996, 1.5048897 43.5183148));;cycleway;1;50.0;;;;;;;;
roads.1638;MULTILINESTRING ((1.5048897 43.5183148, 1.5042523 43.518065299999996));;cycleway;1;50.0;;;;;;;;
roads.1639;MULTILINESTRING ((1.5048897 43.5183148, 1.5055527 43.51852949999997));;cycleway;1;50.0;;;;;;;;
roads.1640;MULTILINESTRING ((1.5055527 43.51852949999997, 1.5048897 43.5183148));;cycleway;1;50.0;;;;;;;;
roads.1641;MULTILINESTRING ((1.5055527 43.51852949999997, 1.5057815000000006 43.5186305));;cycleway;1;50.0;;;;;;;;
roads.1642;MULTILINESTRING ((1.5057815000000006 43.5186305, 1.5055527 43.51852949999997));;cycleway;1;50.0;;;;;;;;
roads.1643;MULTILINESTRING ((1.5057815000000006 43.5186305, 1.5059053 43.5186851, 1.5060934999999998 43.518767800000006));;cycleway;1;50.0;;;;;;;;
roads.1644;MULTILINESTRING ((1.5060934999999998 43.518767800000006, 1.5059053 43.5186851, 1.5057815000000006 43.5186305));;cycleway;1;50.0;;;;;;;;
roads.1645;MULTILINESTRING ((1.5060934999999998 43.518767800000006, 1.5062467 43.51883519999998));;cycleway;1;50.0;;;;;;;;
roads.1646;MULTILINESTRING ((1.5062467 43.51883519999998, 1.5060934999999998 43.518767800000006));;cycleway;1;50.0;;;;;;;;
roads.1647;MULTILINESTRING ((1.5062467 43.51883519999998, 1.5065114999999998 43.518951599999994, 1.5065528999999998 43.5189524, 1.5068495000000002 43.5189058, 1.5068849 43.51891659999998));;cycleway;1;50.0;;;;;;;;
roads.1648;MULTILINESTRING ((1.5068849 43.51891659999998, 1.5068495000000002 43.5189058, 1.5065528999999998 43.5189524, 1.5065114999999998 43.518951599999994, 1.5062467 43.51883519999998));;cycleway;1;50.0;;;;;;;;
roads.1649;MULTILINESTRING ((1.5068849 43.51891659999998, 1.5070144000000003 43.518972499999975));;cycleway;1;50.0;;;;;;;;
roads.1650;MULTILINESTRING ((1.5070144000000003 43.518972499999975, 1.5068849 43.51891659999998));;cycleway;1;50.0;;;;;;;;
roads.1651;MULTILINESTRING ((1.5070144000000003 43.518972499999975, 1.5070346000000001 43.518983799999994, 1.5071179 43.5192523, 1.5071403 43.5192714));;cycleway;1;50.0;;;;;;;;
roads.1652;MULTILINESTRING ((1.5071403 43.5192714, 1.5071179 43.5192523, 1.5070346000000001 43.518983799999994, 1.5070144000000003 43.518972499999975));;cycleway;1;50.0;;;;;;;;
roads.1653;MULTILINESTRING ((1.5071403 43.5192714, 1.5071002 43.519324999999974));;cycleway;1;50.0;;;;;;;;
